interval_start_utc,MINN,MINN_MISO_avg_DART
2025-01-17 04:00:00+00:00,6.369999999999997,6.369999999999997
2025-01-17 05:00:00+00:00,5.559999999999999,5.559999999999999
2025-01-18 00:00:00+00:00,7.169999999999998,7.169999999999998
2025-01-18 01:00:00+00:00,11.799166666666665,11.799166666666665
2025-01-18 02:00:00+00:00,-7.589166666666664,-7.589166666666664
2025-01-18 03:00:00+00:00,-1.3291666666666657,-1.3291666666666657
2025-01-18 04:00:00+00:00,-10.904999999999994,-10.904999999999994
2025-01-18 05:00:00+00:00,4.968333333333334,4.968333333333334
2025-01-19 00:00:00+00:00,-12.369999999999997,-12.369999999999997
2025-01-19 01:00:00+00:00,11.188333333333333,11.188333333333333
2025-01-19 02:00:00+00:00,5.776666666666671,5.776666666666671
2025-01-19 03:00:00+00:00,13.909166666666671,13.909166666666671
2025-01-19 04:00:00+00:00,-12.421666666666667,-12.421666666666667
2025-01-19 05:00:00+00:00,4.509999999999998,4.509999999999998
2025-01-20 00:00:00+00:00,-10.16000000000001,-10.16000000000001
2025-01-20 01:00:00+00:00,28.277500000000003,28.277500000000003
2025-01-20 02:00:00+00:00,47.54916666666667,47.54916666666667
2025-01-20 03:00:00+00:00,45.02,45.02
2025-01-20 04:00:00+00:00,25.394166666666663,25.394166666666663
2025-01-20 05:00:00+00:00,45.00833333333334,45.00833333333334
2025-01-21 00:00:00+00:00,54.40083333333334,54.40083333333334
2025-01-21 01:00:00+00:00,52.820833333333326,52.820833333333326
2025-01-21 02:00:00+00:00,55.19583333333334,55.19583333333334
2025-01-21 03:00:00+00:00,50.67666666666668,50.67666666666668
2025-01-21 04:00:00+00:00,48.25,48.25
2025-01-21 05:00:00+00:00,62.417500000000004,62.417500000000004
2025-01-22 00:00:00+00:00,11.549166666666665,11.549166666666665
2025-01-22 01:00:00+00:00,19.240833333333327,19.240833333333327
2025-01-22 02:00:00+00:00,-4.435833333333335,-4.435833333333335
2025-01-22 03:00:00+00:00,40.623333333333335,40.623333333333335
2025-01-22 04:00:00+00:00,18.02833333333333,18.02833333333333
2025-01-22 05:00:00+00:00,31.479166666666668,31.479166666666668
2025-01-23 00:00:00+00:00,51.652499999999996,51.652499999999996
2025-01-23 01:00:00+00:00,38.665000000000006,38.665000000000006
2025-01-23 02:00:00+00:00,39.011666666666656,39.011666666666656
2025-01-23 03:00:00+00:00,34.21,34.21
2025-01-23 04:00:00+00:00,30.335833333333333,30.335833333333333
2025-01-23 05:00:00+00:00,20.764166666666668,20.764166666666668
2025-01-24 00:00:00+00:00,49.98916666666667,49.98916666666667
2025-01-24 01:00:00+00:00,48.73666666666667,48.73666666666667
2025-01-24 02:00:00+00:00,32.32833333333334,32.32833333333334
2025-01-24 03:00:00+00:00,32.86833333333332,32.86833333333332
2025-01-24 04:00:00+00:00,25.038333333333327,25.038333333333327
2025-01-24 05:00:00+00:00,10.224166666666662,10.224166666666662
2025-01-25 00:00:00+00:00,10.318333333333339,10.318333333333339
2025-01-25 01:00:00+00:00,0.7950000000000017,0.7950000000000017
2025-01-25 02:00:00+00:00,-0.3541666666666643,-0.3541666666666643
2025-01-25 03:00:00+00:00,-7.550000000000001,-7.550000000000001
2025-01-25 04:00:00+00:00,-2.9450000000000003,-2.9450000000000003
2025-01-25 05:00:00+00:00,11.825833333333334,11.825833333333334
2025-01-26 00:00:00+00:00,-16.67,-16.67
2025-01-26 01:00:00+00:00,-18.639166666666668,-18.639166666666668
2025-01-26 02:00:00+00:00,-2.6116666666666646,-2.6116666666666646
2025-01-26 03:00:00+00:00,-1.0399999999999991,-1.0399999999999991
2025-01-26 04:00:00+00:00,3.9549999999999983,3.9549999999999983
2025-01-26 05:00:00+00:00,1.1000000000000014,1.1000000000000014
2025-01-27 00:00:00+00:00,5.744999999999997,5.744999999999997
2025-01-27 01:00:00+00:00,6.449999999999999,6.449999999999999
2025-01-27 02:00:00+00:00,4.189166666666665,4.189166666666665
2025-01-27 03:00:00+00:00,6.697500000000002,6.697500000000002
2025-01-27 04:00:00+00:00,6.701666666666668,6.701666666666668
2025-01-27 05:00:00+00:00,-0.0074999999999967315,-0.0074999999999967315
2025-01-28 00:00:00+00:00,15.872499999999995,15.872499999999995
2025-01-28 01:00:00+00:00,-2.9708333333333314,-2.9708333333333314
2025-01-28 02:00:00+00:00,7.683333333333334,7.683333333333334
2025-01-28 03:00:00+00:00,5.800000000000001,5.800000000000001
2025-01-28 04:00:00+00:00,5.56583333333333,5.56583333333333
2025-01-28 05:00:00+00:00,-3.009999999999998,-3.009999999999998
2025-01-29 00:00:00+00:00,-4.420833333333334,-4.420833333333334
2025-01-29 01:00:00+00:00,-15.540833333333332,-15.540833333333332
2025-01-29 02:00:00+00:00,-26.810833333333335,-26.810833333333335
2025-01-29 03:00:00+00:00,-6.504999999999999,-6.504999999999999
2025-01-29 04:00:00+00:00,-10.704999999999998,-10.704999999999998
2025-01-29 05:00:00+00:00,-1.4108333333333327,-1.4108333333333327
2025-01-30 00:00:00+00:00,-233.15166666666667,-233.15166666666667
2025-01-30 01:00:00+00:00,-12.719999999999995,-12.719999999999995
2025-01-30 02:00:00+00:00,-0.7858333333333327,-0.7858333333333327
2025-01-30 03:00:00+00:00,-6.601666666666667,-6.601666666666667
2025-01-30 04:00:00+00:00,-14.635,-14.635
2025-01-30 05:00:00+00:00,6.758333333333335,6.758333333333335
2025-01-31 00:00:00+00:00,2.7891666666666666,2.7891666666666666
2025-01-31 01:00:00+00:00,1.1516666666666637,1.1516666666666637
2025-01-31 02:00:00+00:00,1.9149999999999991,1.9149999999999991
2025-01-31 03:00:00+00:00,4.243333333333336,4.243333333333336
2025-01-31 04:00:00+00:00,-1.1800000000000033,-1.1800000000000033
2025-01-31 05:00:00+00:00,8.116666666666667,8.116666666666667
2025-02-01 00:00:00+00:00,14.15666666666667,14.15666666666667
2025-02-01 01:00:00+00:00,9.905000000000005,9.905000000000005
2025-02-01 02:00:00+00:00,9.316666666666666,9.316666666666666
2025-02-01 03:00:00+00:00,11.463333333333335,11.463333333333335
2025-02-01 04:00:00+00:00,11.446666666666665,11.446666666666665
2025-02-01 05:00:00+00:00,4.748333333333335,4.748333333333335
2025-02-02 00:00:00+00:00,5.028333333333329,5.028333333333329
2025-02-02 01:00:00+00:00,-1.0,-1.0
2025-02-02 02:00:00+00:00,1.8333333333333357,1.8333333333333357
2025-02-02 03:00:00+00:00,-1.5199999999999996,-1.5199999999999996
2025-02-02 04:00:00+00:00,-2.4933333333333323,-2.4933333333333323
2025-02-02 05:00:00+00:00,-69.33666666666667,-69.33666666666667
2025-02-03 00:00:00+00:00,6.953333333333333,6.953333333333333
2025-02-03 01:00:00+00:00,-6.333333333333336,-6.333333333333336
2025-02-03 02:00:00+00:00,-24.02,-24.02
2025-02-03 03:00:00+00:00,1.7533333333333303,1.7533333333333303
2025-02-03 04:00:00+00:00,3.0541666666666707,3.0541666666666707
2025-02-03 05:00:00+00:00,4.057500000000001,4.057500000000001
2025-02-04 00:00:00+00:00,14.885000000000002,14.885000000000002
2025-02-04 01:00:00+00:00,7.822499999999998,7.822499999999998
2025-02-04 02:00:00+00:00,3.8366666666666696,3.8366666666666696
2025-02-04 03:00:00+00:00,0.017500000000001847,0.017500000000001847
2025-02-04 04:00:00+00:00,-0.5249999999999986,-0.5249999999999986
2025-02-04 05:00:00+00:00,0.44999999999999574,0.44999999999999574
2025-02-05 00:00:00+00:00,25.33666666666667,25.33666666666667
2025-02-05 01:00:00+00:00,18.303333333333335,18.303333333333335
2025-02-05 02:00:00+00:00,15.307499999999994,15.307499999999994
2025-02-05 03:00:00+00:00,9.61,9.61
2025-02-05 04:00:00+00:00,11.141666666666666,11.141666666666666
2025-02-05 05:00:00+00:00,4.214166666666664,4.214166666666664
2025-02-06 00:00:00+00:00,-5.439999999999998,-5.439999999999998
2025-02-06 01:00:00+00:00,-66.78583333333334,-66.78583333333334
2025-02-06 02:00:00+00:00,-23.390833333333333,-23.390833333333333
2025-02-06 03:00:00+00:00,-118.47583333333334,-118.47583333333334
2025-02-06 04:00:00+00:00,-70.56166666666667,-70.56166666666667
2025-02-06 05:00:00+00:00,-84.31666666666666,-84.31666666666666
2025-02-07 00:00:00+00:00,-7.212499999999999,-7.212499999999999
2025-02-07 01:00:00+00:00,-0.12583333333333613,-0.12583333333333613
2025-02-07 02:00:00+00:00,-7.466666666666665,-7.466666666666665
2025-02-07 03:00:00+00:00,-0.6283333333333303,-0.6283333333333303
2025-02-07 04:00:00+00:00,1.8675000000000033,1.8675000000000033
2025-02-07 05:00:00+00:00,4.588333333333331,4.588333333333331
2025-02-08 00:00:00+00:00,16.598333333333333,16.598333333333333
2025-02-08 01:00:00+00:00,16.591666666666665,16.591666666666665
2025-02-08 02:00:00+00:00,18.384166666666662,18.384166666666662
2025-02-08 03:00:00+00:00,13.662500000000001,13.662500000000001
2025-02-08 04:00:00+00:00,9.683333333333334,9.683333333333334
2025-02-08 05:00:00+00:00,8.657499999999995,8.657499999999995
2025-02-09 00:00:00+00:00,6.954166666666669,6.954166666666669
2025-02-09 01:00:00+00:00,8.154166666666669,8.154166666666669
2025-02-09 02:00:00+00:00,6.759166666666669,6.759166666666669
2025-02-09 03:00:00+00:00,8.504999999999999,8.504999999999999
2025-02-09 04:00:00+00:00,5.658333333333335,5.658333333333335
2025-02-09 05:00:00+00:00,5.014166666666668,5.014166666666668
2025-02-10 00:00:00+00:00,11.084166666666672,11.084166666666672
2025-02-10 01:00:00+00:00,6.198333333333338,6.198333333333338
2025-02-10 02:00:00+00:00,5.602499999999999,5.602499999999999
2025-02-10 03:00:00+00:00,1.7000000000000028,1.7000000000000028
2025-02-10 04:00:00+00:00,2.0608333333333313,2.0608333333333313
2025-02-10 05:00:00+00:00,2.398333333333337,2.398333333333337
2025-02-11 00:00:00+00:00,15.656666666666666,15.656666666666666
2025-02-11 01:00:00+00:00,8.703333333333337,8.703333333333337
2025-02-11 02:00:00+00:00,7.912500000000005,7.912500000000005
2025-02-11 03:00:00+00:00,5.268333333333331,5.268333333333331
2025-02-11 04:00:00+00:00,4.8675,4.8675
2025-02-11 05:00:00+00:00,8.229166666666668,8.229166666666668
2025-02-12 00:00:00+00:00,25.086666666666666,25.086666666666666
2025-02-12 01:00:00+00:00,15.206666666666663,15.206666666666663
2025-02-12 02:00:00+00:00,13.833333333333336,13.833333333333336
2025-02-12 03:00:00+00:00,-42.58083333333334,-42.58083333333334
2025-02-12 04:00:00+00:00,-9.18083333333334,-9.18083333333334
2025-02-12 05:00:00+00:00,10.514166666666664,10.514166666666664
2025-02-13 00:00:00+00:00,6.031666666666659,6.031666666666659
2025-02-13 01:00:00+00:00,4.641666666666666,4.641666666666666
2025-02-13 02:00:00+00:00,0.9908333333333275,0.9908333333333275
2025-02-13 03:00:00+00:00,3.335833333333337,3.335833333333337
2025-02-13 04:00:00+00:00,3.128333333333334,3.128333333333334
2025-02-13 05:00:00+00:00,4.900833333333331,4.900833333333331
2025-02-14 00:00:00+00:00,15.803333333333331,15.803333333333331
2025-02-14 01:00:00+00:00,6.873333333333338,6.873333333333338
2025-02-14 02:00:00+00:00,-7.011666666666667,-7.011666666666667
2025-02-14 03:00:00+00:00,10.9225,10.9225
2025-02-14 04:00:00+00:00,12.954999999999998,12.954999999999998
2025-02-14 05:00:00+00:00,-2.2491666666666674,-2.2491666666666674
2025-02-15 00:00:00+00:00,-2.37083333333333,-2.37083333333333
2025-02-15 01:00:00+00:00,-1.6433333333333309,-1.6433333333333309
2025-02-15 02:00:00+00:00,-0.600833333333334,-0.600833333333334
2025-02-15 03:00:00+00:00,-20.291666666666664,-20.291666666666664
2025-02-15 04:00:00+00:00,-7.3841666666666725,-7.3841666666666725
2025-02-15 05:00:00+00:00,12.504166666666663,12.504166666666663
2025-02-16 00:00:00+00:00,3.796666666666667,3.796666666666667
2025-02-16 01:00:00+00:00,10.628333333333337,10.628333333333337
2025-02-16 02:00:00+00:00,7.770833333333332,7.770833333333332
2025-02-16 03:00:00+00:00,-3.573333333333334,-3.573333333333334
2025-02-16 04:00:00+00:00,-3.107499999999998,-3.107499999999998
2025-02-16 05:00:00+00:00,4.851666666666663,4.851666666666663
2025-02-17 00:00:00+00:00,27.475833333333334,27.475833333333334
2025-02-17 01:00:00+00:00,15.485833333333332,15.485833333333332
2025-02-17 02:00:00+00:00,18.169166666666673,18.169166666666673
2025-02-17 03:00:00+00:00,23.096666666666668,23.096666666666668
2025-02-17 04:00:00+00:00,28.225833333333338,28.225833333333338
2025-02-17 05:00:00+00:00,16.852500000000003,16.852500000000003
2025-02-18 00:00:00+00:00,36.79583333333335,36.79583333333335
2025-02-18 01:00:00+00:00,46.44166666666666,46.44166666666666
2025-02-18 02:00:00+00:00,49.7325,49.7325
2025-02-18 03:00:00+00:00,37.44166666666667,37.44166666666667
2025-02-18 04:00:00+00:00,49.71750000000001,49.71750000000001
2025-02-18 05:00:00+00:00,50.6375,50.6375
2025-02-19 00:00:00+00:00,-2.4808333333333508,-2.4808333333333508
2025-02-19 01:00:00+00:00,28.65583333333334,28.65583333333334
2025-02-19 02:00:00+00:00,38.89916666666666,38.89916666666666
2025-02-19 03:00:00+00:00,38.94833333333333,38.94833333333333
2025-02-19 04:00:00+00:00,34.24,34.24
2025-02-19 05:00:00+00:00,30.20499999999999,30.20499999999999
2025-02-20 00:00:00+00:00,-1006.1266666666668,-1006.1266666666668
2025-02-20 01:00:00+00:00,-5.520833333333343,-5.520833333333343
2025-02-20 02:00:00+00:00,-59.53416666666668,-59.53416666666668
2025-02-20 03:00:00+00:00,-1.0549999999999926,-1.0549999999999926
2025-02-20 04:00:00+00:00,-29.545833333333334,-29.545833333333334
2025-02-20 05:00:00+00:00,49.19416666666667,49.19416666666667
2025-02-21 00:00:00+00:00,95.99583333333332,95.99583333333332
2025-02-21 01:00:00+00:00,43.07416666666667,43.07416666666667
2025-02-21 02:00:00+00:00,35.631666666666675,35.631666666666675
2025-02-21 03:00:00+00:00,27.77666666666667,27.77666666666667
2025-02-21 04:00:00+00:00,33.18666666666667,33.18666666666667
2025-02-21 05:00:00+00:00,42.62749999999999,42.62749999999999
2025-02-22 00:00:00+00:00,36.815,36.815
2025-02-22 01:00:00+00:00,29.601666666666667,29.601666666666667
2025-02-22 02:00:00+00:00,16.138333333333335,16.138333333333335
2025-02-22 03:00:00+00:00,14.585833333333337,14.585833333333337
2025-02-22 04:00:00+00:00,6.119166666666668,6.119166666666668
2025-02-22 05:00:00+00:00,3.3299999999999983,3.3299999999999983
2025-02-23 00:00:00+00:00,-10.165,-10.165
2025-02-23 01:00:00+00:00,7.477499999999996,7.477499999999996
2025-02-23 02:00:00+00:00,8.780833333333334,8.780833333333334
2025-02-23 03:00:00+00:00,2.3666666666666636,2.3666666666666636
2025-02-23 04:00:00+00:00,-1.5308333333333337,-1.5308333333333337
2025-02-23 05:00:00+00:00,-4.9925,-4.9925
2025-02-24 00:00:00+00:00,3.866666666666667,3.866666666666667
2025-02-24 01:00:00+00:00,-3.955454545454547,-3.955454545454547
2025-02-24 02:00:00+00:00,1.8141666666666687,1.8141666666666687
2025-02-24 03:00:00+00:00,6.754166666666668,6.754166666666668
2025-02-24 04:00:00+00:00,14.640833333333333,14.640833333333333
2025-02-24 05:00:00+00:00,5.506666666666668,5.506666666666668
2025-02-25 00:00:00+00:00,21.264166666666668,21.264166666666668
2025-02-25 01:00:00+00:00,16.874166666666664,16.874166666666664
2025-02-25 02:00:00+00:00,2.0124999999999993,2.0124999999999993
2025-02-25 03:00:00+00:00,-3.0858333333333334,-3.0858333333333334
2025-02-25 04:00:00+00:00,-14.781666666666663,-14.781666666666663
2025-02-25 05:00:00+00:00,-8.412500000000005,-8.412500000000005
2025-02-26 00:00:00+00:00,-15.579999999999998,-15.579999999999998
2025-02-26 01:00:00+00:00,-1.764999999999997,-1.764999999999997
2025-02-26 02:00:00+00:00,-8.829999999999995,-8.829999999999995
2025-02-26 03:00:00+00:00,-10.314166666666665,-10.314166666666665
2025-02-26 04:00:00+00:00,-9.547500000000003,-9.547500000000003
2025-02-26 05:00:00+00:00,-10.754999999999999,-10.754999999999999
2025-02-27 00:00:00+00:00,8.23,8.23
2025-02-27 01:00:00+00:00,10.570833333333333,10.570833333333333
2025-02-27 02:00:00+00:00,14.042499999999997,14.042499999999997
2025-02-27 03:00:00+00:00,5.286666666666669,5.286666666666669
2025-02-27 04:00:00+00:00,3.474166666666669,3.474166666666669
2025-02-27 05:00:00+00:00,6.681666666666667,6.681666666666667
2025-02-28 00:00:00+00:00,19.994999999999997,19.994999999999997
2025-02-28 01:00:00+00:00,11.7,11.7
2025-02-28 02:00:00+00:00,13.261666666666667,13.261666666666667
2025-02-28 03:00:00+00:00,11.726666666666668,11.726666666666668
2025-02-28 04:00:00+00:00,13.797272727272727,13.797272727272727
2025-02-28 05:00:00+00:00,21.823333333333334,21.823333333333334
2025-03-01 00:00:00+00:00,0.5466666666666669,0.5466666666666669
2025-03-01 01:00:00+00:00,0.09833333333333627,0.09833333333333627
2025-03-01 02:00:00+00:00,0.5549999999999962,0.5549999999999962
2025-03-01 03:00:00+00:00,-6.287500000000001,-6.287500000000001
2025-03-01 04:00:00+00:00,-1.0208333333333321,-1.0208333333333321
2025-03-01 05:00:00+00:00,-5.180999999999997,-5.180999999999997
2025-03-02 00:00:00+00:00,-30.065833333333323,-30.065833333333323
2025-03-02 01:00:00+00:00,-10.984166666666667,-10.984166666666667
2025-03-02 02:00:00+00:00,8.520833333333336,8.520833333333336
2025-03-02 03:00:00+00:00,6.825833333333335,6.825833333333335
2025-03-02 04:00:00+00:00,6.911666666666669,6.911666666666669
2025-03-02 05:00:00+00:00,-16.096666666666664,-16.096666666666664
2025-03-03 00:00:00+00:00,-61.63416666666668,-61.63416666666668
2025-03-03 01:00:00+00:00,-48.69666666666667,-48.69666666666667
2025-03-03 02:00:00+00:00,-39.84916666666666,-39.84916666666666
2025-03-03 03:00:00+00:00,-19.44083333333333,-19.44083333333333
2025-03-03 04:00:00+00:00,-14.538333333333334,-14.538333333333334
2025-03-03 05:00:00+00:00,-19.28,-19.28
2025-03-04 00:00:00+00:00,-23.756666666666664,-23.756666666666664
2025-03-04 01:00:00+00:00,9.01083333333333,9.01083333333333
2025-03-04 02:00:00+00:00,4.221666666666668,4.221666666666668
2025-03-04 03:00:00+00:00,1.038333333333334,1.038333333333334
2025-03-04 04:00:00+00:00,-0.4175000000000004,-0.4175000000000004
2025-03-04 05:00:00+00:00,0.379999999999999,0.379999999999999
2025-03-05 00:00:00+00:00,1.9091666666666676,1.9091666666666676
2025-03-05 01:00:00+00:00,6.645833333333339,6.645833333333339
2025-03-05 02:00:00+00:00,5.314999999999998,5.314999999999998
2025-03-05 03:00:00+00:00,9.3325,9.3325
2025-03-05 04:00:00+00:00,6.182500000000001,6.182500000000001
2025-03-05 05:00:00+00:00,1.8691666666666684,1.8691666666666684
2025-03-06 00:00:00+00:00,31.464999999999996,31.464999999999996
2025-03-06 01:00:00+00:00,18.955,18.955
2025-03-06 02:00:00+00:00,18.29083333333333,18.29083333333333
2025-03-06 03:00:00+00:00,19.87666666666667,19.87666666666667
2025-03-06 04:00:00+00:00,15.341249999999999,15.341249999999999
2025-03-06 05:00:00+00:00,9.329999999999998,9.329999999999998
2025-03-07 00:00:00+00:00,-27.27500000000002,-27.27500000000002
2025-03-07 01:00:00+00:00,-9.590000000000003,-9.590000000000003
2025-03-07 02:00:00+00:00,-8.147499999999987,-8.147499999999987
2025-03-07 03:00:00+00:00,0.05666666666667197,0.05666666666667197
2025-03-07 04:00:00+00:00,5.2933333333333366,5.2933333333333366
2025-03-07 05:00:00+00:00,20.07916666666667,20.07916666666667
2025-03-08 00:00:00+00:00,10.283333333333331,10.283333333333331
2025-03-08 01:00:00+00:00,11.023333333333333,11.023333333333333
2025-03-08 02:00:00+00:00,6.889999999999997,6.889999999999997
2025-03-08 03:00:00+00:00,10.751666666666669,10.751666666666669
2025-03-08 04:00:00+00:00,7.128333333333334,7.128333333333334
2025-03-08 05:00:00+00:00,-0.5908333333333324,-0.5908333333333324
2025-03-09 00:00:00+00:00,-6.698333333333331,-6.698333333333331
2025-03-09 01:00:00+00:00,-0.20666666666667055,-0.20666666666667055
2025-03-09 02:00:00+00:00,2.3441666666666627,2.3441666666666627
2025-03-09 03:00:00+00:00,0.13333333333333286,0.13333333333333286
2025-03-09 04:00:00+00:00,-1.2816666666666663,-1.2816666666666663
2025-03-09 05:00:00+00:00,0.2508333333333326,0.2508333333333326
2025-03-10 00:00:00+00:00,-11.372500000000002,-11.372500000000002
2025-03-10 01:00:00+00:00,-8.51583333333333,-8.51583333333333
2025-03-10 02:00:00+00:00,-10.531666666666666,-10.531666666666666
2025-03-10 03:00:00+00:00,-4.215833333333332,-4.215833333333332
2025-03-10 04:00:00+00:00,-2.500833333333329,-2.500833333333329
2025-03-10 05:00:00+00:00,1.9841666666666669,1.9841666666666669
2025-03-11 00:00:00+00:00,-104.22833333333332,-104.22833333333332
2025-03-11 01:00:00+00:00,-6.570833333333336,-6.570833333333336
2025-03-11 02:00:00+00:00,-6.845833333333331,-6.845833333333331
2025-03-11 03:00:00+00:00,-5.311666666666667,-5.311666666666667
2025-03-11 04:00:00+00:00,-0.5875000000000021,-0.5875000000000021
2025-03-11 05:00:00+00:00,4.6075,4.6075
2025-03-12 00:00:00+00:00,-70.81,-70.81
