,avg_dart,avg_price_diff,cov_price,cluster
2025-08-06 00:00:00+00:00,0.2617361111111114,4.8249375,15.0565625,0
2025-08-07 00:00:00+00:00,-3.2051953124999986,3.8323750000000008,15.894687500000003,0
2025-08-08 00:00:00+00:00,-0.8091449652777781,4.6874375,20.667187499999997,0
2025-08-09 00:00:00+00:00,-3.463177083333333,3.7166875000000004,15.288125,0
2025-08-10 00:00:00+00:00,-14.861866319444443,9.506812499999999,32.6834375,3
2025-08-11 00:00:00+00:00,22.516584201388888,14.661750000000001,49.296875,2
2025-08-12 00:00:00+00:00,45.9502734375,20.790187500000002,80.28812500000001,5
2025-08-13 00:00:00+00:00,41.27256944444444,13.8199375,60.7909375,2
2025-08-14 00:00:00+00:00,3.4007291666666677,7.386125,30.6771875,1
2025-08-15 00:00:00+00:00,-7.432378472222222,5.4645625,20.889375,0
2025-08-16 00:00:00+00:00,-4.619275173611111,5.2853125,14.679687500000002,0
2025-08-17 00:00:00+00:00,0.22083333333333321,5.678125,19.370625,0
2025-08-18 00:00:00+00:00,10.755243055555557,5.9636875,28.30875,0
2025-08-19 00:00:00+00:00,2.8060069444444444,5.216125,21.3359375,0
2025-08-20 00:00:00+00:00,7.548233506944444,5.3429375,15.903437499999999,0
2025-08-21 00:00:00+00:00,9.448463541666666,3.525625,17.30875,0
2025-08-22 00:00:00+00:00,6.243230744949495,3.8596250000000003,18.0265625,0
2025-08-23 00:00:00+00:00,3.73875,3.58675,12.7003125,0
2025-08-24 00:00:00+00:00,2.8225086805555555,2.557375,10.8725,0
2025-08-25 00:00:00+00:00,5.1136284722222225,4.3864374999999995,13.4890625,0
2025-08-26 00:00:00+00:00,-0.6439887152777779,3.4819999999999998,14.849375,0
2025-08-27 00:00:00+00:00,1.1757378472222222,3.7035,14.0659375,0
2025-08-28 00:00:00+00:00,4.629029166666666,2.2407500000000002,9.51625,0
2025-08-29 00:00:00+00:00,-2.465551215277778,2.36425,9.3928125,0
2025-08-30 00:00:00+00:00,-2.6930208333333336,2.223375,7.97875,0
2025-08-31 00:00:00+00:00,-1.5506076388888888,4.088875,15.096250000000001,0
2025-09-01 00:00:00+00:00,-2.2059852430555553,2.1495625,8.8425,0
2025-09-02 00:00:00+00:00,-2.541137152777778,3.5354375000000005,16.046875,0
2025-09-03 00:00:00+00:00,1.2528858901515152,3.4726875,13.91,0
