interval_start_utc,ARKANSAS,LOUISIANA,MS,TEXAS,SOUTH_MISO_avg_DART
2025-01-26 01:00:00+00:00,4.983333333333334,-0.05583333333333229,4.396666666666672,-0.8074999999999974,2.129166666666669
2025-01-26 02:00:00+00:00,1.831666666666667,-0.20333333333334025,1.8599999999999959,-0.6208333333333371,0.7168749999999964
2025-01-26 03:00:00+00:00,1.0616666666666639,-0.6816666666666649,0.7683333333333344,-0.8583333333333343,0.07249999999999979
2025-01-26 04:00:00+00:00,1.913333333333334,2.001666666666665,2.1058333333333294,1.9491666666666632,1.992499999999998
2025-01-26 05:00:00+00:00,5.255833333333332,4.161666666666665,3.9299999999999997,4.241666666666664,4.397291666666665
2025-01-27 00:00:00+00:00,3.505833333333328,2.5233333333333405,2.19166666666667,2.1141666666666694,2.583750000000002
2025-01-27 01:00:00+00:00,-11.370833333333337,-19.497500000000002,-13.729166666666664,-22.30916666666667,-16.726666666666667
2025-01-27 02:00:00+00:00,-0.005000000000002558,-1.4249999999999972,-1.5766666666666609,-1.6091666666666669,-1.1539583333333319
2025-01-27 03:00:00+00:00,7.885000000000002,7.425000000000004,6.52416666666667,6.926666666666662,7.190208333333334
2025-01-27 04:00:00+00:00,6.958333333333329,5.790000000000003,5.420000000000002,5.8891666666666715,6.014375000000001
2025-01-27 05:00:00+00:00,4.325833333333332,4.081666666666667,0.990833333333331,5.217499999999998,3.653958333333332
2025-01-28 00:00:00+00:00,3.862499999999997,2.445833333333333,2.6741666666666646,2.737499999999997,2.929999999999998
2025-01-28 01:00:00+00:00,-51.27333333333333,-54.37916666666666,-54.48916666666668,-54.56166666666668,-53.675833333333344
2025-01-28 02:00:00+00:00,4.339166666666667,4.129166666666666,3.345833333333328,4.98833333333334,4.2006250000000005
2025-01-28 03:00:00+00:00,3.8158333333333303,3.5083333333333364,3.549166666666661,3.354166666666668,3.556874999999999
2025-01-28 04:00:00+00:00,1.1799999999999997,1.0116666666666632,0.9525000000000006,0.7316666666666656,0.9689583333333323
2025-01-28 05:00:00+00:00,-0.4375,-0.040833333333335275,-0.4208333333333343,-0.5933333333333337,-0.3731250000000008
2025-01-29 00:00:00+00:00,1.9483333333333306,2.586666666666666,1.6883333333333326,2.554166666666667,2.194374999999999
2025-01-29 01:00:00+00:00,2.900000000000002,2.9224999999999994,2.207499999999996,3.6466666666666683,2.9191666666666665
2025-01-29 02:00:00+00:00,2.017500000000002,1.5341666666666711,0.23583333333333556,1.8925000000000018,1.4200000000000026
2025-01-29 03:00:00+00:00,1.2141666666666637,-0.457499999999996,-1.4483333333333341,-0.5158333333333296,-0.301874999999999
2025-01-29 04:00:00+00:00,2.7025000000000006,-0.846666666666664,-2.140000000000004,0.14333333333333442,-0.035208333333333286
2025-01-29 05:00:00+00:00,-2.1075000000000017,-1.6516666666666673,-2.0474999999999994,-2.044166666666669,-1.9627083333333344
2025-01-30 00:00:00+00:00,-77.88416666666666,-82.49333333333333,-79.8375,-85.8725,-81.521875
2025-01-30 01:00:00+00:00,4.908333333333331,4.407499999999999,4.303333333333335,4.216666666666669,4.458958333333333
2025-01-30 02:00:00+00:00,-9.572499999999998,-10.369999999999997,-10.0625,-10.593333333333327,-10.14958333333333
2025-01-30 03:00:00+00:00,0.051666666666669414,0.2716666666666647,0.23916666666666586,-0.5066666666666642,0.013958333333333961
2025-01-30 04:00:00+00:00,1.4808333333333366,1.465833333333336,1.6758333333333333,0.8474999999999966,1.3675000000000006
2025-01-30 05:00:00+00:00,-2.2258333333333375,-2.0500000000000007,-2.0199999999999996,-2.5383333333333304,-2.208541666666667
2025-01-31 00:00:00+00:00,-0.18999999999999773,-0.6266666666666652,-0.31749999999999545,-0.6374999999999957,-0.4429166666666635
2025-01-31 01:00:00+00:00,-1.1908333333333374,-1.278333333333336,-0.5891666666666708,-1.8741666666666603,-1.2331250000000011
2025-01-31 02:00:00+00:00,-2.289999999999999,-2.0166666666666657,-1.8966666666666683,-2.8816666666666677,-2.27125
2025-01-31 03:00:00+00:00,-4.180833333333332,-4.393333333333338,-3.8791666666666664,-4.915833333333335,-4.342291666666668
2025-01-31 04:00:00+00:00,-0.9058333333333337,-0.5999999999999979,-0.8625000000000007,-1.0808333333333344,-0.8622916666666667
2025-01-31 05:00:00+00:00,3.322499999999998,3.6675000000000004,3.5041666666666664,2.9208333333333343,3.35375
2025-02-01 00:00:00+00:00,10.939166666666669,11.158333333333335,10.848333333333333,10.672500000000003,10.904583333333335
2025-02-01 01:00:00+00:00,6.829999999999998,7.659166666666668,7.424999999999994,6.514999999999997,7.107291666666664
2025-02-01 02:00:00+00:00,5.509166666666665,5.303333333333335,5.460833333333333,6.454166666666666,5.681875
2025-02-01 03:00:00+00:00,4.407499999999999,4.461666666666666,4.469166666666666,4.655833333333337,4.498541666666667
2025-02-01 04:00:00+00:00,4.316666666666663,4.329999999999998,4.543333333333333,5.299166666666668,4.622291666666666
2025-02-01 05:00:00+00:00,0.42749999999999844,0.298333333333332,0.4633333333333347,0.1333333333333364,0.3306250000000004
2025-02-02 00:00:00+00:00,-5.128333333333334,-2.1149999999999984,-2.5300000000000047,-0.4983333333333313,-2.567916666666667
2025-02-02 01:00:00+00:00,-9.528333333333336,-9.279166666666669,-9.304166666666664,-9.195833333333333,-9.326875000000001
2025-02-02 02:00:00+00:00,-5.049166666666668,-4.705833333333334,-4.146666666666668,-3.934166666666666,-4.458958333333334
2025-02-02 03:00:00+00:00,-2.4608333333333334,-2.712500000000002,-2.5458333333333343,-2.7608333333333306,-2.62
2025-02-02 04:00:00+00:00,-2.828333333333333,-2.9733333333333327,-2.922499999999996,-3.0208333333333357,-2.9362499999999994
2025-02-02 05:00:00+00:00,-73.46916666666665,-75.31833333333334,-74.465,-75.7025,-74.73875
2025-02-03 00:00:00+00:00,2.808333333333337,3.739166666666666,2.673333333333332,3.837500000000002,3.2645833333333343
2025-02-03 01:00:00+00:00,-7.115000000000002,-7.140833333333337,-7.564166666666669,-7.070833333333333,-7.222708333333335
2025-02-03 02:00:00+00:00,-7.240833333333331,-7.5483333333333285,-7.872499999999995,-7.170833333333331,-7.458124999999996
2025-02-03 03:00:00+00:00,4.024166666666666,6.331666666666667,3.569166666666664,4.954166666666666,4.719791666666666
2025-02-03 04:00:00+00:00,2.6316666666666677,3.0491666666666646,2.099166666666669,3.1799999999999997,2.74
2025-02-03 05:00:00+00:00,1.3633333333333333,3.453333333333333,2.912499999999998,3.235833333333332,2.741249999999999
2025-02-04 00:00:00+00:00,8.706666666666663,11.127499999999998,12.318333333333332,16.333333333333332,12.12145833333333
2025-02-04 01:00:00+00:00,5.679166666666664,9.444999999999997,11.019166666666667,14.524166666666662,10.166874999999997
2025-02-04 02:00:00+00:00,-5.609166666666667,2.9599999999999973,3.9291666666666707,4.779999999999998,1.5149999999999997
2025-02-04 03:00:00+00:00,4.48,4.406666666666666,3.701666666666668,5.637500000000003,4.556458333333334
2025-02-04 04:00:00+00:00,1.7283333333333353,4.211666666666666,3.438333333333336,3.564166666666665,3.2356250000000006
2025-02-04 05:00:00+00:00,1.7249999999999979,1.9391666666666652,1.9075000000000024,1.8150000000000013,1.8466666666666667
2025-02-05 00:00:00+00:00,8.811666666666667,12.178333333333331,11.647499999999997,10.536666666666669,10.793541666666666
2025-02-05 01:00:00+00:00,6.589166666666671,8.432500000000001,9.33916666666667,7.9466666666666725,8.076875000000005
2025-02-05 02:00:00+00:00,4.602499999999996,5.418333333333333,5.467500000000001,5.674166666666668,5.2906249999999995
2025-02-05 03:00:00+00:00,1.423333333333332,2.583333333333332,2.869166666666665,3.2808333333333337,2.5391666666666657
2025-02-05 04:00:00+00:00,-1.8725000000000023,-1.153333333333336,-1.7666666666666657,-0.4175000000000004,-1.302500000000001
2025-02-05 05:00:00+00:00,1.1458333333333357,3.8658333333333346,1.5066666666666642,3.3016666666666623,2.454999999999999
2025-02-06 00:00:00+00:00,-3.6724999999999923,-9.566666666666663,-8.266666666666666,5.486666666666668,-4.004791666666663
2025-02-06 01:00:00+00:00,-14.67666666666667,-21.617499999999993,-18.707499999999996,-4.091666666666669,-14.773333333333332
2025-02-06 02:00:00+00:00,-6.446666666666665,-6.111666666666665,-7.162499999999994,-0.6883333333333397,-5.102291666666666
2025-02-06 03:00:00+00:00,-7.608333333333338,-7.5674999999999955,-7.0075,-6.239166666666666,-7.105625
2025-02-06 04:00:00+00:00,-1.9316666666666684,1.3008333333333333,-0.182500000000001,-0.46666666666666856,-0.3200000000000012
2025-02-06 05:00:00+00:00,-3.6391666666666644,-3.9441666666666677,-2.3308333333333344,-4.595833333333331,-3.6274999999999995
2025-02-07 00:00:00+00:00,3.9241666666666646,5.089166666666664,4.688333333333329,6.594999999999999,5.074166666666664
2025-02-07 01:00:00+00:00,1.1791666666666671,1.004999999999999,0.7941666666666691,1.7491666666666639,1.1818749999999998
2025-02-07 02:00:00+00:00,-2.99583333333333,-3.12083333333333,-2.8808333333333387,-2.4858333333333356,-2.8708333333333336
2025-02-07 03:00:00+00:00,-0.40916666666666757,0.7541666666666629,0.34750000000000014,1.4341666666666661,0.5316666666666654
2025-02-07 04:00:00+00:00,1.3816666666666713,1.793333333333333,1.7058333333333309,1.4849999999999994,1.5914583333333336
2025-02-07 05:00:00+00:00,3.686666666666671,3.7766666666666637,3.6433333333333344,4.0816666666666634,3.797083333333333
2025-02-08 00:00:00+00:00,7.864166666666666,8.817500000000003,7.967499999999998,9.224999999999998,8.468541666666667
2025-02-08 01:00:00+00:00,7.679166666666664,8.19833333333333,7.774999999999995,7.566666666666666,7.804791666666664
2025-02-08 02:00:00+00:00,7.811666666666671,7.855000000000004,7.851666666666667,7.569999999999997,7.772083333333335
2025-02-08 03:00:00+00:00,6.095833333333335,6.18416666666667,5.956666666666667,6.065000000000001,6.075416666666668
2025-02-08 04:00:00+00:00,3.8716666666666697,4.831666666666667,3.8283333333333296,4.370833333333334,4.225625
2025-02-08 05:00:00+00:00,-5.78916666666667,-5.714166666666667,-5.351666666666667,-5.8558333333333366,-5.677708333333335
2025-02-09 00:00:00+00:00,1.8524999999999991,0.7000000000000028,1.625,2.8441666666666663,1.755416666666667
2025-02-09 01:00:00+00:00,3.8366666666666696,3.033333333333328,3.8441666666666627,4.319166666666664,3.758333333333331
2025-02-09 02:00:00+00:00,3.080833333333331,3.39833333333333,3.544999999999998,3.716666666666665,3.435208333333331
2025-02-09 03:00:00+00:00,2.953333333333333,3.2458333333333336,3.1083333333333307,3.6950000000000003,3.2506249999999994
2025-02-09 04:00:00+00:00,1.1033333333333353,0.7433333333333323,0.8191666666666677,0.889166666666668,0.8887500000000008
2025-02-09 05:00:00+00:00,1.5999999999999979,1.3816666666666677,0.720833333333335,1.5933333333333337,1.3239583333333336
2025-02-10 00:00:00+00:00,14.928333333333331,14.389166666666664,14.841666666666665,15.14333333333333,14.825624999999999
