datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
1/7/2025 10:00:00 PM,1/7/2025 5:00:00 PM,1/7/2025 11:00:00 PM,1/7/2025 6:00:00 PM,43.78,0.47,118477.94000,17396.88238,628.81181,310.05947,297.60870,26481.34,795.17
1/7/2025 9:00:00 PM,1/7/2025 4:00:00 PM,1/7/2025 10:00:00 PM,1/7/2025 5:00:00 PM,25.37,0.00,112956.44600,10610.53986,579.41803,254.05479,343.98551,15330.15,0.00
1/7/2025 8:00:00 PM,1/7/2025 3:00:00 PM,1/7/2025 9:00:00 PM,1/7/2025 4:00:00 PM,17.54,0.00,109536.36000,10134.51342,389.44163,233.67205,167.81272,7155.15,0.00
1/7/2025 7:00:00 PM,1/7/2025 2:00:00 PM,1/7/2025 8:00:00 PM,1/7/2025 3:00:00 PM,9.51,0.00,108783.87400,603.22945,386.73037,248.69486,153.41735,3816.39,0.00
1/7/2025 6:00:00 PM,1/7/2025 1:00:00 PM,1/7/2025 7:00:00 PM,1/7/2025 2:00:00 PM,17.82,0.00,109701.66900,2368.19500,396.71059,204.61599,188.58856,6318.00,0.00
1/7/2025 5:00:00 PM,1/7/2025 12:00:00 PM,1/7/2025 6:00:00 PM,1/7/2025 1:00:00 PM,13.16,0.00,110984.45900,200.82178,416.84256,215.55817,212.23970,5651.39,0.00
1/7/2025 4:00:00 PM,1/7/2025 11:00:00 AM,1/7/2025 5:00:00 PM,1/7/2025 12:00:00 PM,39.04,0.80,112805.31500,1179.71511,425.88637,198.86834,238.15526,17133.14,685.90
1/7/2025 3:00:00 PM,1/7/2025 10:00:00 AM,1/7/2025 4:00:00 PM,1/7/2025 11:00:00 AM,29.66,0.00,114645.41500,2286.15087,387.87003,212.34562,189.21418,12004.60,0.00
1/7/2025 2:00:00 PM,1/7/2025 9:00:00 AM,1/7/2025 3:00:00 PM,1/7/2025 10:00:00 AM,10.85,1.75,116861.01800,5852.79146,433.45135,195.84862,238.80378,4760.98,1462.30
1/7/2025 1:00:00 PM,1/7/2025 8:00:00 AM,1/7/2025 2:00:00 PM,1/7/2025 9:00:00 AM,33.31,0.00,118711.75600,9174.67378,646.15307,295.65375,330.00173,20810.90,0.00
1/7/2025 12:00:00 PM,1/7/2025 7:00:00 AM,1/7/2025 1:00:00 PM,1/7/2025 8:00:00 AM,18.22,0.00,117689.68400,19862.67909,646.21353,289.97483,334.91962,11444.28,0.00
1/7/2025 11:00:00 AM,1/7/2025 6:00:00 AM,1/7/2025 12:00:00 PM,1/7/2025 7:00:00 AM,6.68,0.74,113140.53500,4090.62259,617.57632,206.52282,394.91394,4002.19,1448.82
1/7/2025 10:00:00 AM,1/7/2025 5:00:00 AM,1/7/2025 11:00:00 AM,1/7/2025 6:00:00 AM,25.07,1.52,107253.30300,3439.79863,557.79202,237.84293,396.70700,15904.53,3148.64
1/7/2025 9:00:00 AM,1/7/2025 4:00:00 AM,1/7/2025 10:00:00 AM,1/7/2025 5:00:00 AM,36.55,0.68,103157.08900,572.51791,549.13311,231.00291,380.43811,22390.53,1064.48
1/7/2025 8:00:00 AM,1/7/2025 3:00:00 AM,1/7/2025 9:00:00 AM,1/7/2025 4:00:00 AM,15.36,0.89,101292.61900,791.87072,399.44630,203.79278,241.16101,6848.75,1429.49
1/7/2025 7:00:00 AM,1/7/2025 2:00:00 AM,1/7/2025 8:00:00 AM,1/7/2025 3:00:00 AM,8.06,0.93,100611.67300,1492.27915,392.32013,198.37550,246.90408,3605.95,1392.18
1/7/2025 6:00:00 AM,1/7/2025 1:00:00 AM,1/7/2025 7:00:00 AM,1/7/2025 2:00:00 AM,20.72,1.36,101033.63800,294.91963,417.56584,157.47053,267.69077,8806.43,1585.15
1/7/2025 5:00:00 AM,1/7/2025 12:00:00 AM,1/7/2025 6:00:00 AM,1/7/2025 1:00:00 AM,16.15,1.79,102062.31900,6230.73039,390.45735,200.64548,237.75233,7158.28,1380.24
1/7/2025 4:00:00 AM,1/6/2025 11:00:00 PM,1/7/2025 5:00:00 AM,1/7/2025 12:00:00 AM,22.37,2.33,104384.67000,2526.53773,545.34733,262.90728,365.83128,14239.95,3845.15
1/7/2025 3:00:00 AM,1/6/2025 10:00:00 PM,1/7/2025 4:00:00 AM,1/6/2025 11:00:00 PM,32.79,2.29,107992.21400,4976.78932,558.01489,268.65243,373.76745,21037.59,4350.95
1/7/2025 2:00:00 AM,1/6/2025 9:00:00 PM,1/7/2025 3:00:00 AM,1/6/2025 10:00:00 PM,28.28,1.13,111920.14200,764.72454,541.06257,267.66127,354.47269,17580.54,1965.53
1/7/2025 1:00:00 AM,1/6/2025 8:00:00 PM,1/7/2025 2:00:00 AM,1/6/2025 9:00:00 PM,35.00,2.67,114742.56800,11941.17728,549.95324,258.41215,373.29482,22101.32,3864.54
1/7/2025 12:00:00 AM,1/6/2025 7:00:00 PM,1/7/2025 1:00:00 AM,1/6/2025 8:00:00 PM,87.95,2.51,116643.79700,2523.41955,562.57864,262.52273,357.93715,55030.86,4314.92
1/6/2025 11:00:00 PM,1/6/2025 6:00:00 PM,1/7/2025 12:00:00 AM,1/6/2025 7:00:00 PM,25.49,1.17,118446.17300,3139.49821,649.51206,243.80116,385.69631,16043.81,2653.16
1/6/2025 10:00:00 PM,1/6/2025 5:00:00 PM,1/6/2025 11:00:00 PM,1/6/2025 6:00:00 PM,36.72,1.97,118369.16200,1039.00596,635.79854,230.03708,382.81453,22595.89,3303.00
1/6/2025 9:00:00 PM,1/6/2025 4:00:00 PM,1/6/2025 10:00:00 PM,1/6/2025 5:00:00 PM,15.97,1.46,114630.92900,783.36967,570.24003,231.32911,397.25248,10056.97,2134.00
1/6/2025 8:00:00 PM,1/6/2025 3:00:00 PM,1/6/2025 9:00:00 PM,1/6/2025 4:00:00 PM,6.29,1.41,112893.26100,924.27736,372.59408,293.77356,133.78987,2652.07,1196.56
1/6/2025 7:00:00 PM,1/6/2025 2:00:00 PM,1/6/2025 8:00:00 PM,1/6/2025 3:00:00 PM,9.34,0.00,112936.57900,2713.22821,378.31549,322.65079,110.99969,4056.61,0.00
1/6/2025 6:00:00 PM,1/6/2025 1:00:00 PM,1/6/2025 7:00:00 PM,1/6/2025 2:00:00 PM,7.77,0.00,113880.47900,2236.15711,378.58496,321.40546,112.34270,3382.13,0.00
1/6/2025 5:00:00 PM,1/6/2025 12:00:00 PM,1/6/2025 6:00:00 PM,1/6/2025 1:00:00 PM,68.29,0.00,114596.15900,3156.68020,389.02475,281.46074,138.04662,28873.54,0.00
1/6/2025 4:00:00 PM,1/6/2025 11:00:00 AM,1/6/2025 5:00:00 PM,1/6/2025 12:00:00 PM,36.98,0.00,114689.09200,28867.67384,426.33990,342.15581,146.52571,17511.85,0.00
1/6/2025 3:00:00 PM,1/6/2025 10:00:00 AM,1/6/2025 4:00:00 PM,1/6/2025 11:00:00 AM,28.44,0.00,114291.63700,13360.17786,411.79264,282.13076,149.48310,12624.76,0.00
1/6/2025 2:00:00 PM,1/6/2025 9:00:00 AM,1/6/2025 3:00:00 PM,1/6/2025 10:00:00 AM,8.32,0.00,113321.94300,0.03985,416.35210,218.55320,199.74351,3546.21,0.00
1/6/2025 1:00:00 PM,1/6/2025 8:00:00 AM,1/6/2025 2:00:00 PM,1/6/2025 9:00:00 AM,24.97,2.26,111979.79800,2994.08523,633.24860,227.06383,393.27350,15494.67,4422.27
1/6/2025 12:00:00 PM,1/6/2025 7:00:00 AM,1/6/2025 1:00:00 PM,1/6/2025 8:00:00 AM,17.89,3.28,109551.39400,367.64335,636.32656,233.31474,380.74652,11011.52,3758.66
1/6/2025 11:00:00 AM,1/6/2025 6:00:00 AM,1/6/2025 12:00:00 PM,1/6/2025 7:00:00 AM,15.70,2.93,105242.99100,1658.51340,536.32376,326.16453,280.51279,9516.52,3702.84
1/6/2025 10:00:00 AM,1/6/2025 5:00:00 AM,1/6/2025 11:00:00 AM,1/6/2025 6:00:00 AM,13.37,0.43,100462.22300,5076.19065,551.37969,340.18403,293.18057,8487.54,1142.88
1/6/2025 9:00:00 AM,1/6/2025 4:00:00 AM,1/6/2025 10:00:00 AM,1/6/2025 5:00:00 AM,12.13,0.43,97153.02800,513.54653,550.94073,330.24916,288.66961,7499.61,981.58
1/6/2025 8:00:00 AM,1/6/2025 3:00:00 AM,1/6/2025 9:00:00 AM,1/6/2025 4:00:00 AM,1.95,1.39,95498.54000,14.56840,350.48681,297.77327,105.89861,788.01,1072.05
1/6/2025 7:00:00 AM,1/6/2025 2:00:00 AM,1/6/2025 8:00:00 AM,1/6/2025 3:00:00 AM,5.02,0.78,95170.80600,4.07478,361.36504,306.10416,111.89858,2106.69,1009.86
1/6/2025 6:00:00 AM,1/6/2025 1:00:00 AM,1/6/2025 7:00:00 AM,1/6/2025 2:00:00 AM,2.16,0.86,95734.98700,300.03862,383.99137,265.75696,150.16516,900.86,1157.32
1/6/2025 5:00:00 AM,1/6/2025 12:00:00 AM,1/6/2025 6:00:00 AM,1/6/2025 1:00:00 AM,5.95,1.03,97156.35100,76.95344,360.78899,293.16344,121.58185,2441.54,1116.46
1/6/2025 4:00:00 AM,1/5/2025 11:00:00 PM,1/6/2025 5:00:00 AM,1/6/2025 12:00:00 AM,16.71,2.10,99668.22200,2542.29524,540.88202,301.70980,320.14650,10371.33,3106.26
1/6/2025 3:00:00 AM,1/5/2025 10:00:00 PM,1/6/2025 4:00:00 AM,1/5/2025 11:00:00 PM,11.05,3.61,103070.64200,1687.47874,525.25452,295.29062,307.88974,6650.12,3875.56
1/6/2025 2:00:00 AM,1/5/2025 9:00:00 PM,1/6/2025 3:00:00 AM,1/5/2025 10:00:00 PM,18.61,2.01,106746.45100,1206.06160,530.31107,292.68163,315.27579,11289.48,2919.99
1/6/2025 1:00:00 AM,1/5/2025 8:00:00 PM,1/6/2025 2:00:00 AM,1/5/2025 9:00:00 PM,25.84,1.34,109541.55000,1715.76376,566.04366,280.83346,364.13024,16646.98,2508.47
1/6/2025 12:00:00 AM,1/5/2025 7:00:00 PM,1/6/2025 1:00:00 AM,1/5/2025 8:00:00 PM,21.64,0.00,111226.01400,939.69376,567.91553,360.71830,263.35787,13597.12,0.00
1/5/2025 11:00:00 PM,1/5/2025 6:00:00 PM,1/6/2025 12:00:00 AM,1/5/2025 7:00:00 PM,31.92,1.23,112452.28600,3981.17642,634.91958,287.82672,349.04919,20275.80,2899.60
1/5/2025 10:00:00 PM,1/5/2025 5:00:00 PM,1/5/2025 11:00:00 PM,1/5/2025 6:00:00 PM,44.37,2.40,111747.40200,1009.86026,626.02769,196.36416,407.17148,26858.14,3256.88
1/5/2025 9:00:00 PM,1/5/2025 4:00:00 PM,1/5/2025 10:00:00 PM,1/5/2025 5:00:00 PM,18.97,2.52,107113.57800,6418.50814,539.97695,305.57437,311.82484,11916.05,3606.85
1/5/2025 8:00:00 PM,1/5/2025 3:00:00 PM,1/5/2025 9:00:00 PM,1/5/2025 4:00:00 PM,17.42,0.84,104007.17400,4325.74629,378.67951,298.15824,135.45411,7537.60,797.91
1/5/2025 7:00:00 PM,1/5/2025 2:00:00 PM,1/5/2025 8:00:00 PM,1/5/2025 3:00:00 PM,19.02,3.00,102219.55000,2667.82028,387.99191,302.73146,140.78345,8430.76,3111.91
1/5/2025 6:00:00 PM,1/5/2025 1:00:00 PM,1/5/2025 7:00:00 PM,1/5/2025 2:00:00 PM,7.69,1.14,101284.40600,1217.83419,392.02824,300.67183,146.20233,3445.47,1342.07
1/5/2025 5:00:00 PM,1/5/2025 12:00:00 PM,1/5/2025 6:00:00 PM,1/5/2025 1:00:00 PM,28.07,1.42,101059.10900,135.83263,380.71360,269.04997,165.21712,11993.65,1225.83
1/5/2025 4:00:00 PM,1/5/2025 11:00:00 AM,1/5/2025 5:00:00 PM,1/5/2025 12:00:00 PM,2.35,1.11,101198.94000,244.47446,388.83012,305.30891,139.74154,1048.83,1191.94
1/5/2025 3:00:00 PM,1/5/2025 10:00:00 AM,1/5/2025 4:00:00 PM,1/5/2025 11:00:00 AM,17.02,3.47,102162.04100,197.95103,381.95422,302.42721,136.53204,7470.81,2971.99
1/5/2025 2:00:00 PM,1/5/2025 9:00:00 AM,1/5/2025 3:00:00 PM,1/5/2025 10:00:00 AM,7.64,0.92,104115.50600,1141.18710,366.77520,284.75560,139.63024,3244.29,858.72
1/5/2025 1:00:00 PM,1/5/2025 8:00:00 AM,1/5/2025 2:00:00 PM,1/5/2025 9:00:00 AM,25.50,0.23,106370.50800,1916.48683,653.19969,205.02380,450.16168,16562.84,2590.23
1/5/2025 12:00:00 PM,1/5/2025 7:00:00 AM,1/5/2025 1:00:00 PM,1/5/2025 8:00:00 AM,73.23,2.46,106037.84100,5559.94242,630.53272,189.98821,442.49261,45847.80,3329.96
1/5/2025 11:00:00 AM,1/5/2025 6:00:00 AM,1/5/2025 12:00:00 PM,1/5/2025 7:00:00 AM,170.85,1.02,103400.81300,28829.38399,630.24531,195.33757,415.91709,106780.28,1303.95
1/5/2025 10:00:00 AM,1/5/2025 5:00:00 AM,1/5/2025 11:00:00 AM,1/5/2025 6:00:00 AM,26.85,3.23,101214.77000,1818.14255,537.31343,280.95755,327.76809,16348.02,4383.99
1/5/2025 9:00:00 AM,1/5/2025 4:00:00 AM,1/5/2025 10:00:00 AM,1/5/2025 5:00:00 AM,24.70,2.43,99658.24400,1955.78345,526.39224,263.08181,331.31043,14752.62,3004.85
1/5/2025 8:00:00 AM,1/5/2025 3:00:00 AM,1/5/2025 9:00:00 AM,1/5/2025 4:00:00 AM,9.34,0.84,99358.89900,156.47835,369.64887,271.45678,157.28598,4008.11,998.88
1/5/2025 7:00:00 AM,1/5/2025 2:00:00 AM,1/5/2025 8:00:00 AM,1/5/2025 3:00:00 AM,12.73,1.46,99491.40600,330.38326,366.24846,266.36192,157.60500,5389.68,1674.87
1/5/2025 6:00:00 AM,1/5/2025 1:00:00 AM,1/5/2025 7:00:00 AM,1/5/2025 2:00:00 AM,9.38,0.86,100366.72200,9.13741,418.06955,224.36407,223.70548,4192.91,1159.75
1/5/2025 5:00:00 AM,1/5/2025 12:00:00 AM,1/5/2025 6:00:00 AM,1/5/2025 1:00:00 AM,7.18,1.27,102239.17900,3046.23419,370.81142,260.32581,166.87309,3072.16,1031.38
1/5/2025 4:00:00 AM,1/4/2025 11:00:00 PM,1/5/2025 5:00:00 AM,1/5/2025 12:00:00 AM,17.13,1.41,104375.81100,1447.09223,522.15392,318.12815,284.45908,10302.11,1861.07
1/5/2025 3:00:00 AM,1/4/2025 10:00:00 PM,1/5/2025 4:00:00 AM,1/4/2025 11:00:00 PM,66.06,1.30,107354.13900,1659.12285,538.42792,320.00646,300.05827,40973.38,1797.14
1/5/2025 2:00:00 AM,1/4/2025 9:00:00 PM,1/5/2025 3:00:00 AM,1/4/2025 10:00:00 PM,44.45,0.00,110256.62400,1057.36973,547.07710,316.78689,312.95283,27937.48,0.00
1/5/2025 1:00:00 AM,1/4/2025 8:00:00 PM,1/5/2025 2:00:00 AM,1/4/2025 9:00:00 PM,92.63,1.19,112045.80800,16539.64768,604.05735,281.44813,349.87863,58764.29,2257.76
1/5/2025 12:00:00 AM,1/4/2025 7:00:00 PM,1/5/2025 1:00:00 AM,1/4/2025 8:00:00 PM,16.32,0.00,112862.96500,5820.64005,621.74184,254.98953,368.18212,10019.72,0.00
1/4/2025 11:00:00 PM,1/4/2025 6:00:00 PM,1/5/2025 12:00:00 AM,1/4/2025 7:00:00 PM,46.12,0.40,113221.48900,4830.97852,627.41784,314.01985,315.44960,29376.21,855.51
1/4/2025 10:00:00 PM,1/4/2025 5:00:00 PM,1/4/2025 11:00:00 PM,1/4/2025 6:00:00 PM,31.96,0.72,111501.45800,3955.52349,610.79023,271.45385,314.15238,19268.48,1283.51
1/4/2025 9:00:00 PM,1/4/2025 4:00:00 PM,1/4/2025 10:00:00 PM,1/4/2025 5:00:00 PM,12.62,0.00,106469.90600,912.71433,540.84873,248.72655,350.66992,7573.75,0.00
1/4/2025 8:00:00 PM,1/4/2025 3:00:00 PM,1/4/2025 9:00:00 PM,1/4/2025 4:00:00 PM,8.73,1.11,102791.39700,872.74555,396.35739,259.64140,191.65155,3966.10,1065.04
1/4/2025 7:00:00 PM,1/4/2025 2:00:00 PM,1/4/2025 8:00:00 PM,1/4/2025 3:00:00 PM,17.16,1.71,101347.12800,848.55238,400.41451,261.99900,193.75181,7835.30,2863.31
1/4/2025 6:00:00 PM,1/4/2025 1:00:00 PM,1/4/2025 7:00:00 PM,1/4/2025 2:00:00 PM,15.70,2.85,101921.91300,781.71991,388.37815,254.51120,188.03804,6743.65,3884.73
1/4/2025 5:00:00 PM,1/4/2025 12:00:00 PM,1/4/2025 6:00:00 PM,1/4/2025 1:00:00 PM,16.64,1.67,102805.63400,379.46912,397.39561,260.06901,193.72265,7540.59,3526.16
1/4/2025 4:00:00 PM,1/4/2025 11:00:00 AM,1/4/2025 5:00:00 PM,1/4/2025 12:00:00 PM,42.65,3.36,104339.62800,1351.93954,386.33207,262.89093,178.63587,19142.16,3783.70
1/4/2025 3:00:00 PM,1/4/2025 10:00:00 AM,1/4/2025 4:00:00 PM,1/4/2025 11:00:00 AM,10.79,1.67,104923.90300,795.73677,376.57308,249.88009,173.85133,4581.45,1149.52
1/4/2025 2:00:00 PM,1/4/2025 9:00:00 AM,1/4/2025 3:00:00 PM,1/4/2025 10:00:00 AM,13.14,0.00,105602.43700,697.15393,356.68054,279.16493,131.04503,5373.10,0.00
1/4/2025 1:00:00 PM,1/4/2025 8:00:00 AM,1/4/2025 2:00:00 PM,1/4/2025 9:00:00 AM,20.40,0.00,106135.86500,1376.58020,651.40755,200.99296,429.49808,12904.18,0.00
1/4/2025 12:00:00 PM,1/4/2025 7:00:00 AM,1/4/2025 1:00:00 PM,1/4/2025 8:00:00 AM,25.58,2.23,104771.73400,2262.82862,643.54754,208.85448,412.15583,15927.59,3142.51
1/4/2025 11:00:00 AM,1/4/2025 6:00:00 AM,1/4/2025 12:00:00 PM,1/4/2025 7:00:00 AM,25.20,0.89,101676.48600,2769.37372,542.49784,273.53782,335.87117,15338.52,1245.47
1/4/2025 10:00:00 AM,1/4/2025 5:00:00 AM,1/4/2025 11:00:00 AM,1/4/2025 6:00:00 AM,27.61,2.95,98876.50000,1197.09673,536.61205,331.03123,282.88385,16972.11,5021.10
1/4/2025 9:00:00 AM,1/4/2025 4:00:00 AM,1/4/2025 10:00:00 AM,1/4/2025 5:00:00 AM,21.46,0.85,96967.85100,1468.74940,537.36032,325.74876,282.18883,13048.92,1452.48
1/4/2025 8:00:00 AM,1/4/2025 3:00:00 AM,1/4/2025 9:00:00 AM,1/4/2025 4:00:00 AM,6.96,0.00,96134.32900,154.48041,361.89020,318.21565,100.58866,2894.17,0.00
1/4/2025 7:00:00 AM,1/4/2025 2:00:00 AM,1/4/2025 8:00:00 AM,1/4/2025 3:00:00 AM,3.06,1.24,96251.89800,31.47461,368.31272,322.32811,103.30037,1306.16,1312.86
1/4/2025 6:00:00 AM,1/4/2025 1:00:00 AM,1/4/2025 7:00:00 AM,1/4/2025 2:00:00 AM,6.64,0.00,97185.26100,3026.02372,381.10322,322.51704,117.21274,2945.52,0.00
1/4/2025 5:00:00 AM,1/4/2025 12:00:00 AM,1/4/2025 6:00:00 AM,1/4/2025 1:00:00 AM,18.42,1.19,98965.50600,2067.32331,384.27757,312.92054,129.83766,8236.18,1476.25
1/4/2025 4:00:00 AM,1/3/2025 11:00:00 PM,1/4/2025 5:00:00 AM,1/4/2025 12:00:00 AM,19.12,3.12,101648.07600,1089.68956,528.24606,290.17134,312.20268,11525.99,3627.84
1/4/2025 3:00:00 AM,1/3/2025 10:00:00 PM,1/4/2025 4:00:00 AM,1/3/2025 11:00:00 PM,15.27,0.87,104873.54900,370.10956,556.58396,344.53632,292.77259,9733.62,1814.47
1/4/2025 2:00:00 AM,1/3/2025 9:00:00 PM,1/4/2025 3:00:00 AM,1/3/2025 10:00:00 PM,43.16,0.64,107748.13300,4031.60060,596.51873,277.04433,367.30613,27755.38,1326.97
1/4/2025 1:00:00 AM,1/3/2025 8:00:00 PM,1/4/2025 2:00:00 AM,1/3/2025 9:00:00 PM,45.48,0.73,109719.93100,1864.69882,583.71262,265.33039,361.32088,28514.84,1066.59
1/4/2025 12:00:00 AM,1/3/2025 7:00:00 PM,1/4/2025 1:00:00 AM,1/3/2025 8:00:00 PM,17.94,0.60,110579.02700,2265.16058,521.49324,345.29568,249.76015,10823.92,886.24
1/3/2025 11:00:00 PM,1/3/2025 6:00:00 PM,1/4/2025 12:00:00 AM,1/3/2025 7:00:00 PM,29.29,0.85,111452.84900,3004.74629,669.48468,292.07085,360.15060,19086.68,1695.08
1/3/2025 10:00:00 PM,1/3/2025 5:00:00 PM,1/3/2025 11:00:00 PM,1/3/2025 6:00:00 PM,18.78,0.68,110604.09500,9046.23511,602.95940,264.94190,311.53712,11120.54,1065.76
1/3/2025 9:00:00 PM,1/3/2025 4:00:00 PM,1/3/2025 10:00:00 PM,1/3/2025 5:00:00 PM,19.55,1.43,106393.96400,929.88977,585.21886,239.80927,385.04477,12228.58,4037.95
1/3/2025 8:00:00 PM,1/3/2025 3:00:00 PM,1/3/2025 9:00:00 PM,1/3/2025 4:00:00 PM,6.76,1.23,103851.35800,2370.42621,397.43399,233.80878,201.12759,2957.39,1364.62
1/3/2025 7:00:00 PM,1/3/2025 2:00:00 PM,1/3/2025 8:00:00 PM,1/3/2025 3:00:00 PM,18.03,0.67,102734.51600,4243.93206,417.44819,240.25789,220.02253,8287.11,1264.24
1/3/2025 6:00:00 PM,1/3/2025 1:00:00 PM,1/3/2025 7:00:00 PM,1/3/2025 2:00:00 PM,27.48,1.48,102596.68500,5100.28635,395.10410,234.74366,199.00789,11904.14,1254.10
1/3/2025 5:00:00 PM,1/3/2025 12:00:00 PM,1/3/2025 6:00:00 PM,1/3/2025 1:00:00 PM,19.16,3.21,102866.62500,4207.07067,402.94021,238.32130,203.91210,8428.91,3111.90
1/3/2025 4:00:00 PM,1/3/2025 11:00:00 AM,1/3/2025 5:00:00 PM,1/3/2025 12:00:00 PM,13.83,3.34,103426.13200,309.80154,401.22352,234.88634,206.49439,6114.55,3743.66
1/3/2025 3:00:00 PM,1/3/2025 10:00:00 AM,1/3/2025 4:00:00 PM,1/3/2025 11:00:00 AM,18.85,2.46,104234.65500,1023.21094,401.03385,227.41995,215.04808,8291.54,2314.52
1/3/2025 2:00:00 PM,1/3/2025 9:00:00 AM,1/3/2025 3:00:00 PM,1/3/2025 10:00:00 AM,17.45,0.00,105883.05300,3599.90515,403.73620,235.39482,210.08900,7962.88,0.00
1/3/2025 1:00:00 PM,1/3/2025 8:00:00 AM,1/3/2025 2:00:00 PM,1/3/2025 9:00:00 AM,30.90,0.00,107376.41300,3555.91905,656.13343,262.28409,375.55299,19698.90,0.00
1/3/2025 12:00:00 PM,1/3/2025 7:00:00 AM,1/3/2025 1:00:00 PM,1/3/2025 8:00:00 AM,87.90,0.43,106323.62000,9573.19286,647.22514,258.00989,369.49233,55168.40,1008.19
1/3/2025 11:00:00 AM,1/3/2025 6:00:00 AM,1/3/2025 12:00:00 PM,1/3/2025 7:00:00 AM,55.67,1.03,101727.14900,10031.27836,617.46294,202.18495,389.85190,32095.60,977.56
1/3/2025 10:00:00 AM,1/3/2025 5:00:00 AM,1/3/2025 11:00:00 AM,1/3/2025 6:00:00 AM,30.12,2.06,96104.16300,1523.75987,601.64002,211.86457,393.29089,18332.59,3927.87
1/3/2025 9:00:00 AM,1/3/2025 4:00:00 AM,1/3/2025 10:00:00 AM,1/3/2025 5:00:00 AM,22.76,2.79,92580.03000,1358.83395,534.67519,282.05975,326.53376,13808.03,3764.33
1/3/2025 8:00:00 AM,1/3/2025 3:00:00 AM,1/3/2025 9:00:00 AM,1/3/2025 4:00:00 AM,5.45,0.61,90918.81200,543.61743,357.94209,276.34895,138.54968,2261.37,582.83
1/3/2025 7:00:00 AM,1/3/2025 2:00:00 AM,1/3/2025 8:00:00 AM,1/3/2025 3:00:00 AM,9.14,0.49,90743.44300,1441.77689,362.15038,266.82525,152.08407,3865.28,591.56
1/3/2025 6:00:00 AM,1/3/2025 1:00:00 AM,1/3/2025 7:00:00 AM,1/3/2025 2:00:00 AM,3.28,0.68,91270.05700,133.37447,369.12748,274.85785,152.12713,1372.59,702.19
1/3/2025 5:00:00 AM,1/3/2025 12:00:00 AM,1/3/2025 6:00:00 AM,1/3/2025 1:00:00 AM,17.11,1.02,93078.05500,1044.57148,366.40150,259.67434,162.37650,7197.61,926.73
1/3/2025 4:00:00 AM,1/2/2025 11:00:00 PM,1/3/2025 5:00:00 AM,1/3/2025 12:00:00 AM,24.39,0.86,95761.19400,4410.48880,547.25101,358.06809,271.20736,15190.27,2498.40
1/3/2025 3:00:00 AM,1/2/2025 10:00:00 PM,1/3/2025 4:00:00 AM,1/2/2025 11:00:00 PM,26.20,0.69,99693.16500,1866.18566,525.20827,354.15914,248.82642,15815.19,1221.84
1/3/2025 2:00:00 AM,1/2/2025 9:00:00 PM,1/3/2025 3:00:00 AM,1/2/2025 10:00:00 PM,34.14,1.44,103583.82800,9055.16950,545.15918,418.58007,206.69605,21135.26,3325.90
1/3/2025 1:00:00 AM,1/2/2025 8:00:00 PM,1/3/2025 2:00:00 AM,1/2/2025 9:00:00 PM,27.70,0.19,106451.73900,7444.53446,631.72354,320.28690,290.36854,16706.14,876.59
1/3/2025 12:00:00 AM,1/2/2025 7:00:00 PM,1/3/2025 1:00:00 AM,1/2/2025 8:00:00 PM,19.20,0.51,107753.36500,12365.67477,637.97535,316.78171,301.47514,11833.41,1307.40
1/2/2025 11:00:00 PM,1/2/2025 6:00:00 PM,1/3/2025 12:00:00 AM,1/2/2025 7:00:00 PM,15.75,0.14,108379.32600,1890.03083,631.57941,335.00006,276.68811,9716.29,690.54
1/2/2025 10:00:00 PM,1/2/2025 5:00:00 PM,1/2/2025 11:00:00 PM,1/2/2025 6:00:00 PM,93.73,0.39,107348.49000,8784.61020,642.49318,348.61059,276.07933,58258.89,864.89
1/2/2025 9:00:00 PM,1/2/2025 4:00:00 PM,1/2/2025 10:00:00 PM,1/2/2025 5:00:00 PM,53.23,2.50,102452.71800,15383.66979,529.23262,303.20534,298.79703,32621.38,3038.26
1/2/2025 8:00:00 PM,1/2/2025 3:00:00 PM,1/2/2025 9:00:00 PM,1/2/2025 4:00:00 PM,11.43,2.39,99781.09400,1004.93236,381.30595,272.14003,161.95995,4992.34,2906.00
1/2/2025 7:00:00 PM,1/2/2025 2:00:00 PM,1/2/2025 8:00:00 PM,1/2/2025 3:00:00 PM,23.47,2.57,98727.65600,2528.40321,389.02262,267.74993,173.99423,10383.71,3148.03
1/2/2025 6:00:00 PM,1/2/2025 1:00:00 PM,1/2/2025 7:00:00 PM,1/2/2025 2:00:00 PM,26.40,2.68,98346.32800,421.23829,393.61534,273.80006,173.77836,11850.74,3455.41
1/2/2025 5:00:00 PM,1/2/2025 12:00:00 PM,1/2/2025 6:00:00 PM,1/2/2025 1:00:00 PM,18.58,2.55,98726.52900,1151.15097,384.19832,268.98057,169.07163,8157.17,2749.60
1/2/2025 4:00:00 PM,1/2/2025 11:00:00 AM,1/2/2025 5:00:00 PM,1/2/2025 12:00:00 PM,16.08,3.32,99100.86500,293.19303,379.88945,311.14789,122.11895,6985.05,2930.61
